method,score,calls
cross-encoder,4.225072860717773,1
cross-encoder,4.227726936340332,1
cross-encoder,4.229484558105469,1
cross-encoder,4.238035202026367,1
cross-encoder,4.258700847625732,1
cross-encoder,4.260280609130859,1
cross-encoder,4.270155906677246,1
cross-encoder,4.270321369171143,1
cross-encoder,4.275350570678711,1
cross-encoder,4.284615516662598,1
cross-encoder,4.29390811920166,1
cross-encoder,4.300811767578125,1
cross-encoder,4.317557334899902,1
cross-encoder,4.332449913024902,1
cross-encoder,4.347834587097168,1
cross-encoder,4.386801719665527,1
cross-encoder,4.391016483306885,1
cross-encoder,4.394619464874268,1
cross-encoder,4.414280891418457,1
cross-encoder,4.4403533935546875,1
cross-encoder,4.455023288726807,1
cross-encoder,4.496950149536133,1
cross-encoder,4.506439208984375,1
cross-encoder,4.519796371459961,1
cross-encoder,4.541798114776611,1
cross-encoder,4.558481216430664,1
cross-encoder,4.559504508972168,1
cross-encoder,4.5612077713012695,1
cross-encoder,4.571820259094238,1
cross-encoder,4.574089050292969,1
cross-encoder,4.576086044311523,1
cross-encoder,4.589313507080078,1
cross-encoder,4.606407165527344,1
cross-encoder,4.613770008087158,1
cross-encoder,4.629106044769287,1
cross-encoder,4.637848854064941,1
cross-encoder,4.644778728485107,2
cross-encoder,4.653828144073486,1
cross-encoder,4.655282020568848,1
cross-encoder,4.665335655212402,1
cross-encoder,4.675501823425293,1
cross-encoder,4.692107200622559,1
cross-encoder,4.716292381286621,1
cross-encoder,4.731284141540527,1
cross-encoder,4.7377142906188965,1
cross-encoder,4.7515716552734375,1
cross-encoder,4.757851600646973,1
cross-encoder,4.772941589355469,1
cross-encoder,4.789461135864258,1
cross-encoder,4.794918060302734,1
cross-encoder,4.7953386306762695,1
cross-encoder,4.805759429931641,1
cross-encoder,4.816656589508057,1
cross-encoder,4.837961196899414,1
cross-encoder,4.839072227478027,1
cross-encoder,4.841516017913818,1
cross-encoder,4.867905616760254,1
cross-encoder,4.868166446685791,1
cross-encoder,4.902229309082031,1
cross-encoder,4.902810096740723,1
cross-encoder,4.903031349182129,1
cross-encoder,4.904192924499512,1
cross-encoder,4.912243843078613,1
cross-encoder,4.931583404541016,1
cross-encoder,4.936531066894531,1
cross-encoder,4.941952705383301,1
cross-encoder,4.948805809020996,1
cross-encoder,4.963342666625977,1
cross-encoder,4.997976303100586,1
cross-encoder,5.0003252029418945,1
cross-encoder,5.0075154304504395,1
cross-encoder,5.008566856384277,1
cross-encoder,5.011934280395508,1
cross-encoder,5.019156455993652,1
cross-encoder,5.019189834594727,1
cross-encoder,5.057291030883789,1
cross-encoder,5.0601348876953125,1
cross-encoder,5.064052581787109,1
cross-encoder,5.075927734375,1
cross-encoder,5.101534843444824,1
cross-encoder,5.1130523681640625,1
cross-encoder,5.115817546844482,1
cross-encoder,5.115843772888184,1
cross-encoder,5.1378350257873535,1
cross-encoder,5.166647911071777,1
cross-encoder,5.174821853637695,1
cross-encoder,5.176709175109863,1
cross-encoder,5.181821346282959,1
cross-encoder,5.2104387283325195,1
cross-encoder,5.215155601501465,1
cross-encoder,5.219239234924316,1
cross-encoder,5.225709438323975,1
cross-encoder,5.235830307006836,1
cross-encoder,5.248095512390137,1
cross-encoder,5.257117748260498,1
cross-encoder,5.263991355895996,1
cross-encoder,5.292428016662598,1
cross-encoder,5.292851448059082,1
cross-encoder,5.309578895568848,1
cross-encoder,5.325603485107422,1
cross-encoder,5.35909366607666,1
cross-encoder,5.359976768493652,1
cross-encoder,5.362942695617676,1
cross-encoder,5.378359317779541,1
cross-encoder,5.38155460357666,1
cross-encoder,5.442243576049805,1
cross-encoder,5.47573709487915,1
cross-encoder,5.4881510734558105,1
cross-encoder,5.523194789886475,1
cross-encoder,5.548999786376953,1
cross-encoder,5.572701454162598,1
cross-encoder,5.5811004638671875,1
cross-encoder,5.596837520599365,1
cross-encoder,5.607477188110352,1
cross-encoder,5.609432220458984,1
cross-encoder,5.630680561065674,1
cross-encoder,5.640681266784668,1
cross-encoder,5.693816661834717,1
cross-encoder,5.694217205047607,1
cross-encoder,5.69676399230957,1
cross-encoder,5.706484794616699,1
cross-encoder,5.71708869934082,1
cross-encoder,5.7300872802734375,2
cross-encoder,5.749980926513672,1
cross-encoder,5.751702785491943,1
cross-encoder,5.761601448059082,1
cross-encoder,5.791219711303711,1
cross-encoder,5.8068461418151855,1
cross-encoder,5.810935974121094,1
cross-encoder,5.812826633453369,1
cross-encoder,5.834419250488281,1
cross-encoder,5.836207389831543,1
cross-encoder,5.863041877746582,2
cross-encoder,5.869204044342041,1
cross-encoder,5.871135711669922,1
cross-encoder,5.886799335479736,1
cross-encoder,5.889094352722168,1
cross-encoder,5.931944847106934,1
cross-encoder,5.941603660583496,1
cross-encoder,5.953814506530762,1
cross-encoder,5.967074871063232,1
cross-encoder,5.9718122482299805,1
cross-encoder,6.002313137054443,1
cross-encoder,6.005629062652588,1
cross-encoder,6.008517265319824,1
cross-encoder,6.011463165283203,1
cross-encoder,6.01292085647583,1
cross-encoder,6.013566493988037,1
cross-encoder,6.035689353942871,1
cross-encoder,6.0748724937438965,1
cross-encoder,6.096025466918945,1
cross-encoder,6.13311767578125,1
cross-encoder,6.141579627990723,1
cross-encoder,6.144961357116699,1
cross-encoder,6.150075435638428,1
cross-encoder,6.153681755065918,1
cross-encoder,6.18765926361084,1
cross-encoder,6.22382926940918,1
cross-encoder,6.231650352478027,1
cross-encoder,6.250297546386719,1
cross-encoder,6.259382247924805,1
cross-encoder,6.306915283203125,1
cross-encoder,6.314815044403076,1
cross-encoder,6.33969783782959,1
cross-encoder,6.344011306762695,1
cross-encoder,6.347313404083252,1
cross-encoder,6.395482063293457,1
cross-encoder,6.399820327758789,1
cross-encoder,6.411780834197998,1
cross-encoder,6.4192705154418945,1
cross-encoder,6.468918323516846,1
cross-encoder,6.482341289520264,1
cross-encoder,6.500262260437012,1
cross-encoder,6.502270698547363,1
cross-encoder,6.507290840148926,1
cross-encoder,6.5101118087768555,1
cross-encoder,6.527398586273193,1
cross-encoder,6.5381317138671875,1
cross-encoder,6.553998947143555,1
cross-encoder,6.562262535095215,1
cross-encoder,6.567460060119629,1
cross-encoder,6.57080078125,1
cross-encoder,6.593165397644043,1
cross-encoder,6.622641563415527,1
cross-encoder,6.662308216094971,1
cross-encoder,6.6686482429504395,1
cross-encoder,6.771629333496094,1
cross-encoder,6.848423957824707,1
cross-encoder,6.873591423034668,2
cross-encoder,6.879583358764648,1
cross-encoder,6.92994499206543,1
cross-encoder,6.9331512451171875,1
cross-encoder,6.9381103515625,1
cross-encoder,6.9532952308654785,1
cross-encoder,7.002630233764648,1
cross-encoder,7.0883893966674805,1
cross-encoder,7.116352081298828,1
cross-encoder,7.117364883422852,1
cross-encoder,7.149389266967773,2
cross-encoder,7.1820197105407715,1
cross-encoder,7.2407708168029785,1
cross-encoder,7.278128623962402,2
cross-encoder,7.3164262771606445,1
cross-encoder,7.4062089920043945,1
cross-encoder,7.479508399963379,1
cross-encoder,7.517532825469971,1
cross-encoder,7.554190635681152,1
cross-encoder,7.568782806396484,1
cross-encoder,7.575630187988281,1
cross-encoder,7.58386754989624,1
cross-encoder,7.592593193054199,1
cross-encoder,7.64000940322876,1
cross-encoder,7.678797245025635,1
cross-encoder,7.712745189666748,1
cross-encoder,7.740962028503418,1
cross-encoder,7.741391658782959,1
cross-encoder,7.7571120262146,1
cross-encoder,7.781868934631348,1
cross-encoder,7.838168144226074,1
cross-encoder,7.867265224456787,1
cross-encoder,7.872519493103027,1
cross-encoder,7.897856712341309,1
cross-encoder,7.922842025756836,1
cross-encoder,7.952759265899658,1
cross-encoder,7.961554527282715,1
cross-encoder,7.984011650085449,1
cross-encoder,8.001548767089844,1
cross-encoder,8.07817268371582,1
cross-encoder,8.132728576660156,1
cross-encoder,8.14257526397705,1
cross-encoder,8.156679153442383,1
cross-encoder,8.262214660644531,1
cross-encoder,8.262506484985352,1
cross-encoder,8.322301864624023,1
cross-encoder,8.4093017578125,1
cross-encoder,8.422834396362305,1
cross-encoder,8.491121292114258,1
cross-encoder,8.577028274536133,1
cross-encoder,8.642271041870117,1
cross-encoder,8.826726913452148,1
cross-encoder,8.834246635437012,1
cross-encoder,8.92952823638916,1
cross-encoder,9.020878791809082,1
cross-encoder,9.146646499633789,1
jev-score,0.0,561
jev-score,0.01,459
jev-score,0.02,218
jev-score,0.03,154
jev-score,0.04,139
jev-score,0.05,96
jev-score,0.06,74
jev-score,0.07,62
jev-score,0.08,41
jev-score,0.09,43
jev-score,0.1,40
jev-score,0.11,58
jev-score,0.12,39
jev-score,0.13,50
jev-score,0.14,36
jev-score,0.15,25
jev-score,0.16,38
jev-score,0.17,37
jev-score,0.18,25
jev-score,0.19,24
jev-score,0.2,20
jev-score,0.21,33
jev-score,0.22,25
jev-score,0.23,14
jev-score,0.24,38
jev-score,0.25,16
jev-score,0.26,23
jev-score,0.27,22
jev-score,0.28,24
jev-score,0.29,16
jev-score,0.3,24
jev-score,0.31,27
jev-score,0.32,14
jev-score,0.33,15
jev-score,0.34,13
jev-score,0.35,26
jev-score,0.36,13
jev-score,0.37,24
jev-score,0.38,12
jev-score,0.39,17
jev-score,0.4,22
jev-score,0.41,13
jev-score,0.42,15
jev-score,0.43,19
jev-score,0.44,23
jev-score,0.45,16
jev-score,0.46,16
jev-score,0.47,16
jev-score,0.48,12
jev-score,0.49,17
jev-score,0.5,17
jev-score,0.51,19
jev-score,0.52,14
jev-score,0.53,16
jev-score,0.54,24
jev-score,0.55,14
jev-score,0.56,20
jev-score,0.57,14
jev-score,0.58,20
jev-score,0.59,22
jev-score,0.6,18
jev-score,0.61,17
jev-score,0.62,24
jev-score,0.63,10
jev-score,0.64,19
jev-score,0.65,17
jev-score,0.66,15
jev-score,0.67,12
jev-score,0.68,16
jev-score,0.69,19
jev-score,0.7,19
jev-score,0.71,24
jev-score,0.72,20
jev-score,0.73,18
jev-score,0.74,15
jev-score,0.75,15
jev-score,0.76,13
jev-score,0.77,15
jev-score,0.78,21
jev-score,0.79,19
jev-score,0.8,14
jev-score,0.81,20
jev-score,0.82,22
jev-score,0.83,27
jev-score,0.84,19
jev-score,0.85,17
jev-score,0.86,16
jev-score,0.87,15
jev-score,0.88,16
jev-score,0.89,15
jev-score,0.9,16
jev-score,0.91,20
jev-score,0.92,17
jev-score,0.93,18
jev-score,0.94,19
jev-score,0.95,14
jev-score,0.96,22
jev-score,0.97,15
jev-score,0.98,19
jev-score,0.99,16
jev-score,1.0,14
jev-score,1.01,19
jev-score,1.02,13
jev-score,1.03,9
jev-score,1.04,21
jev-score,1.05,30
jev-score,1.06,11
jev-score,1.07,14
jev-score,1.08,14
jev-score,1.09,20
jev-score,1.1,11
jev-score,1.11,13
jev-score,1.12,18
jev-score,1.13,23
jev-score,1.14,20
jev-score,1.15,18
jev-score,1.16,11
jev-score,1.17,12
jev-score,1.18,12
jev-score,1.19,15
jev-score,1.2,14
jev-score,1.21,15
jev-score,1.22,7
jev-score,1.23,18
jev-score,1.24,13
jev-score,1.25,14
jev-score,1.26,3
jev-score,1.27,14
jev-score,1.28,12
jev-score,1.29,12
jev-score,1.3,13
jev-score,1.31,16
jev-score,1.32,12
jev-score,1.33,12
jev-score,1.34,9
jev-score,1.35,18
jev-score,1.36,8
jev-score,1.37,13
jev-score,1.38,9
jev-score,1.39,17
jev-score,1.4,15
jev-score,1.41,13
jev-score,1.42,16
jev-score,1.43,7
jev-score,1.44,12
jev-score,1.45,9
jev-score,1.46,9
jev-score,1.47,13
jev-score,1.48,7
jev-score,1.49,7
jev-score,1.5,6
jev-score,1.51,7
jev-score,1.52,15
jev-score,1.53,16
jev-score,1.54,15
jev-score,1.55,9
jev-score,1.56,11
jev-score,1.57,14
jev-score,1.58,14
jev-score,1.59,9
jev-score,1.6,10
jev-score,1.61,11
jev-score,1.62,6
jev-score,1.63,11
jev-score,1.64,6
jev-score,1.65,14
jev-score,1.66,10
jev-score,1.67,14
jev-score,1.68,7
jev-score,1.69,17
jev-score,1.7,12
jev-score,1.71,15
jev-score,1.72,12
jev-score,1.73,18
jev-score,1.74,8
jev-score,1.75,14
jev-score,1.76,7
jev-score,1.77,13
jev-score,1.78,6
jev-score,1.79,10
jev-score,1.8,11
jev-score,1.81,13
jev-score,1.82,12
jev-score,1.83,13
jev-score,1.84,13
jev-score,1.85,10
jev-score,1.86,11
jev-score,1.87,14
jev-score,1.88,10
jev-score,1.89,11
jev-score,1.9,13
jev-score,1.91,16
jev-score,1.92,12
jev-score,1.93,15
jev-score,1.94,7
jev-score,1.95,5
jev-score,1.96,10
jev-score,1.97,14
jev-score,1.98,13
jev-score,1.99,17
jev-score,2.0,8
jev-score,2.01,15
jev-score,2.02,8
jev-score,2.03,8
jev-score,2.04,9
jev-score,2.05,5
jev-score,2.06,14
jev-score,2.07,5
jev-score,2.08,18
jev-score,2.09,15
jev-score,2.1,11
jev-score,2.11,12
jev-score,2.12,17
jev-score,2.13,7
jev-score,2.14,5
jev-score,2.15,15
jev-score,2.16,7
jev-score,2.17,8
jev-score,2.18,13
jev-score,2.19,18
jev-score,2.2,18
jev-score,2.21,13
jev-score,2.22,15
jev-score,2.23,8
jev-score,2.24,14
jev-score,2.25,11
jev-score,2.26,8
jev-score,2.27,12
jev-score,2.28,9
jev-score,2.29,13
jev-score,2.3,11
jev-score,2.31,12
jev-score,2.32,11
jev-score,2.33,13
jev-score,2.34,13
jev-score,2.35,18
jev-score,2.36,17
jev-score,2.37,19
jev-score,2.38,14
jev-score,2.39,11
jev-score,2.4,16
jev-score,2.41,10
jev-score,2.42,12
jev-score,2.43,14
jev-score,2.44,13
jev-score,2.45,10
jev-score,2.46,14
jev-score,2.47,15
jev-score,2.48,11
jev-score,2.49,11
jev-score,2.5,9
jev-score,2.51,8
jev-score,2.52,13
jev-score,2.53,19
jev-score,2.54,7
jev-score,2.55,10
jev-score,2.56,17
jev-score,2.57,18
jev-score,2.58,11
jev-score,2.59,18
jev-score,2.6,17
jev-score,2.61,9
jev-score,2.62,14
jev-score,2.63,5
jev-score,2.64,11
jev-score,2.65,12
jev-score,2.66,12
jev-score,2.67,11
jev-score,2.68,12
jev-score,2.69,14
jev-score,2.7,7
jev-score,2.71,10
jev-score,2.72,19
jev-score,2.73,19
jev-score,2.74,9
jev-score,2.75,17
jev-score,2.76,8
jev-score,2.77,10
jev-score,2.78,9
jev-score,2.79,4
jev-score,2.8,15
jev-score,2.81,8
jev-score,2.82,8
jev-score,2.83,9
jev-score,2.84,6
jev-score,2.85,9
jev-score,2.86,7
jev-score,2.87,12
jev-score,2.88,11
jev-score,2.89,14
jev-score,2.9,12
jev-score,2.91,6
jev-score,2.92,5
jev-score,2.93,7
jev-score,2.94,7
jev-score,2.95,12
jev-score,2.96,9
jev-score,2.97,7
jev-score,2.98,4
jev-score,2.99,9
jev-score,3.0,13
jev-score,3.01,9
jev-score,3.02,6
jev-score,3.03,7
jev-score,3.04,7
jev-score,3.05,7
jev-score,3.06,6
jev-score,3.07,7
jev-score,3.08,5
jev-score,3.09,5
jev-score,3.1,10
jev-score,3.11,11
jev-score,3.12,3
jev-score,3.13,10
jev-score,3.14,8
jev-score,3.15,4
jev-score,3.16,10
jev-score,3.17,5
jev-score,3.18,9
jev-score,3.19,4
jev-score,3.2,7
jev-score,3.21,7
jev-score,3.22,8
jev-score,3.23,2
jev-score,3.24,10
jev-score,3.25,2
jev-score,3.26,3
jev-score,3.27,9
jev-score,3.28,4
jev-score,3.29,5
jev-score,3.3,2
jev-score,3.31,5
jev-score,3.32,7
jev-score,3.33,3
jev-score,3.34,7
jev-score,3.35,6
jev-score,3.36,3
jev-score,3.37,8
jev-score,3.38,3
jev-score,3.39,2
jev-score,3.4,2
jev-score,3.41,5
jev-score,3.42,3
jev-score,3.43,3
jev-score,3.44,6
jev-score,3.45,2
jev-score,3.46,2
jev-score,3.47,4
jev-score,3.48,1
jev-score,3.49,3
jev-score,3.5,2
jev-score,3.51,1
jev-score,3.52,5
jev-score,3.53,3
jev-score,3.54,3
jev-score,3.55,2
jev-score,3.56,6
jev-score,3.57,2
jev-score,3.58,1
jev-score,3.6,1
jev-score,3.61,2
jev-score,3.62,2
jev-score,3.63,2
jev-score,3.64,1
jev-score,3.65,2
jev-score,3.67,1
jev-score,3.68,2
jev-score,3.69,3
jev-score,3.7,1
jev-score,3.71,2
jev-score,3.72,3
jev-score,3.73,5
jev-score,3.74,1
jev-score,3.75,1
jev-score,3.76,1
jev-score,3.77,1
jev-score,3.78,1
jev-score,3.79,1
jev-score,3.8,4
jev-score,3.81,1
jev-score,3.82,6
jev-score,3.84,3
jev-score,3.85,2
jev-score,3.87,2
jev-score,3.88,2
jev-score,3.89,5
jev-score,3.9,3
jev-score,3.91,2
jev-score,3.92,4
jev-score,3.93,1
jev-score,3.94,4
jev-score,3.96,1
jev-score,3.97,2
jev-score,3.98,1
laya-score,0.1406,1
laya-score,0.1722,1
laya-score,0.2771,1
laya-score,0.3025,1
laya-score,0.3493,1
laya-score,0.7262,1
laya-score,0.7337,1
laya-score,0.7343,1
laya-score,0.7936,1
laya-score,0.8989,1
laya-score,0.9448,1
laya-score,0.9459,1
laya-score,1.0048,1
laya-score,1.0103,1
laya-score,1.0313,1
laya-score,1.0365,1
laya-score,1.0548,1
laya-score,1.0577,1
laya-score,1.0742,1
laya-score,1.0836,1
laya-score,1.0998,1
laya-score,1.113,1
laya-score,1.1175,1
laya-score,1.1196,1
laya-score,1.1228,1
laya-score,1.1273,1
laya-score,1.1425,1
laya-score,1.1446,1
laya-score,1.1548,1
laya-score,1.1611,1
laya-score,1.1691,1
laya-score,1.1745,1
laya-score,1.1751,1
laya-score,1.178,1
laya-score,1.1851,1
laya-score,1.1924,1
laya-score,1.1938,1
laya-score,1.1957,1
laya-score,1.2047,1
laya-score,1.2353,1
laya-score,1.2448,1
laya-score,1.2532,1
laya-score,1.2669,1
laya-score,1.2697,1
laya-score,1.2709,1
laya-score,1.2713,1
laya-score,1.2735,1
laya-score,1.2765,1
laya-score,1.286,1
laya-score,1.2863,1
laya-score,1.2901,1
laya-score,1.3165,1
laya-score,1.3185,1
laya-score,1.3208,1
laya-score,1.3216,1
laya-score,1.3258,1
laya-score,1.3266,2
laya-score,1.3429,1
laya-score,1.3464,1
laya-score,1.3467,1
laya-score,1.3486,1
laya-score,1.3504,1
laya-score,1.3615,1
laya-score,1.3842,1
laya-score,1.3844,1
laya-score,1.3848,1
laya-score,1.3868,1
laya-score,1.3878,1
laya-score,1.3922,1
laya-score,1.3945,1
laya-score,1.3991,1
laya-score,1.4034,1
laya-score,1.4044,1
laya-score,1.4151,1
laya-score,1.4235,1
laya-score,1.4243,1
laya-score,1.4253,1
laya-score,1.435,1
laya-score,1.4367,1
laya-score,1.4382,1
laya-score,1.44,1
laya-score,1.4402,1
laya-score,1.442,1
laya-score,1.4446,1
laya-score,1.4461,1
laya-score,1.4508,1
laya-score,1.4516,1
laya-score,1.4538,1
laya-score,1.4555,1
laya-score,1.457,1
laya-score,1.4586,1
laya-score,1.4645,1
laya-score,1.4648,1
laya-score,1.4652,1
laya-score,1.4667,1
laya-score,1.4702,1
laya-score,1.4723,1
laya-score,1.474,1
laya-score,1.475,1
laya-score,1.4815,1
laya-score,1.4883,1
laya-score,1.4884,1
laya-score,1.4988,1
laya-score,1.5036,1
laya-score,1.5041,1
laya-score,1.5047,1
laya-score,1.5091,1
laya-score,1.5098,1
laya-score,1.5125,1
laya-score,1.5133,1
laya-score,1.5166,1
laya-score,1.5242,1
laya-score,1.5266,1
laya-score,1.5308,1
laya-score,1.54,1
laya-score,1.5411,1
laya-score,1.5416,1
laya-score,1.5554,1
laya-score,1.5558,1
laya-score,1.5578,1
laya-score,1.5586,1
laya-score,1.5632,1
laya-score,1.5637,1
laya-score,1.5678,1
laya-score,1.5692,1
laya-score,1.5728,1
